test_case,observable,method,noise_level,derivative_order,rmse,eval_time,fit_time,success,implementation,mae,max_error,category
seir,N(t),RandomForest_Python,0.001,1,,0.1103045940399169,0.1043713092803955,True,Python,,,
seir,N(t),RandomForest_Python,0.001,2,,0.1103045940399169,0.1043713092803955,True,Python,,,
seir,N(t),RandomForest_Python,0.001,3,,0.1103045940399169,0.1043713092803955,True,Python,,,
seir,N(t),SVR_Python,0.001,0,0.2048922851813978,0.4943978786468506,0.0031671524047851,True,Python,,,
seir,N(t),SVR_Python,0.001,1,0.0361339515373654,0.4943978786468506,0.0031671524047851,True,Python,,,
seir,N(t),SVR_Python,0.001,2,0.006281816096222,0.4943978786468506,0.0031671524047851,True,Python,,,
seir,N(t),SVR_Python,0.001,3,0.0013822218569778,0.4943978786468506,0.0031671524047851,True,Python,,,
seir,N(t),Fourier_Python,0.001,0,0.353735423325926,0.0018560886383056,0.0010693073272705,True,Python,,,
seir,N(t),Fourier_Python,0.001,1,0.2540875394814839,0.0018560886383056,0.0010693073272705,True,Python,,,
seir,N(t),Fourier_Python,0.001,2,0.2354123245470113,0.0018560886383056,0.0010693073272705,True,Python,,,
seir,N(t),Fourier_Python,0.001,3,0.2395377061812372,0.0018560886383056,0.0010693073272705,True,Python,,,
seir,N(t),FiniteDiff_Python,0.001,0,1.0129665637436045,0.0004553794860839,0.0003111362457275,True,Python,,,
seir,N(t),FiniteDiff_Python,0.001,1,2.809611680263602,0.0004553794860839,0.0003111362457275,True,Python,,,
seir,N(t),FiniteDiff_Python,0.001,2,16.91816100161957,0.0004553794860839,0.0003111362457275,True,Python,,,
seir,N(t),FiniteDiff_Python,0.001,3,50.70596554730669,0.0004553794860839,0.0003111362457275,True,Python,,,
seir,N(t),AAA_LS_Python,0.001,0,0.4048136265254458,40.59939742088318,30.62636923789978,True,Python,,,
seir,N(t),AAA_LS_Python,0.001,1,0.2631218544451015,40.59939742088318,30.62636923789978,True,Python,,,
seir,N(t),AAA_LS_Python,0.001,2,1.1476745266946868,40.59939742088318,30.62636923789978,True,Python,,,
seir,N(t),AAA_LS_Python,0.001,3,8.09545563268483,40.59939742088318,30.62636923789978,True,Python,,,
seir,N(t),AAA_FullOpt_Python,0.001,0,0.4006145720272562,22.005086183547974,17.413851976394653,True,Python,,,
seir,N(t),AAA_FullOpt_Python,0.001,1,1.490950099722546,22.005086183547974,17.413851976394653,True,Python,,,
seir,N(t),AAA_FullOpt_Python,0.001,2,12.542595779693352,22.005086183547974,17.413851976394653,True,Python,,,
seir,N(t),AAA_FullOpt_Python,0.001,3,168.03853402288505,22.005086183547974,17.413851976394653,True,Python,,,
seir,N(t),GP_RBF_Iso_Python,0.001,0,0.0499078311400135,1.2759299278259275,0.4877355098724365,True,Python,,,
seir,N(t),GP_RBF_Iso_Python,0.001,1,8.705716737203124e-12,1.2759299278259275,0.4877355098724365,True,Python,,,
seir,N(t),GP_RBF_Iso_Python,0.001,2,6.855514006475213e-17,1.2759299278259275,0.4877355098724365,True,Python,,,
seir,N(t),GP_RBF_Iso_Python,0.001,3,1.7903755370890063e-30,1.2759299278259275,0.4877355098724365,True,Python,,,
seir,N(t),GP_Matern_1.5_Python,0.001,0,0.0499078318776952,1.3521490097045898,0.5243804454803467,True,Python,,,
seir,N(t),GP_Matern_1.5_Python,0.001,1,1.1597868596242588e-08,1.3521490097045898,0.5243804454803467,True,Python,,,
seir,N(t),GP_Matern_1.5_Python,0.001,2,9.131383508699578e-14,1.3521490097045898,0.5243804454803467,True,Python,,,
seir,N(t),GP_Matern_1.5_Python,0.001,3,9.0919285092167e-18,1.3521490097045898,0.5243804454803467,True,Python,,,
seir,N(t),GP_Matern_2.5_Python,0.001,0,0.0499078467644931,1.4218170642852783,0.490288496017456,True,Python,,,
seir,N(t),GP_Matern_2.5_Python,0.001,1,5.679015834882063e-09,1.4218170642852783,0.490288496017456,True,Python,,,
seir,N(t),GP_Matern_2.5_Python,0.001,2,4.4665059027569484e-14,1.4218170642852783,0.490288496017456,True,Python,,,
seir,N(t),GP_Matern_2.5_Python,0.001,3,2.282766928228865e-24,1.4218170642852783,0.490288496017456,True,Python,,,
seir,N(t),GP_Periodic_Python,0.001,0,0.2849573606032284,1.6661219596862793,0.5741910934448242,True,Python,,,
seir,N(t),GP_Periodic_Python,0.001,1,175.33273230126431,1.6661219596862793,0.5741910934448242,True,Python,,,
seir,N(t),GP_Periodic_Python,0.001,2,608.9226971626107,1.6661219596862793,0.5741910934448242,True,Python,,,
seir,N(t),GP_Periodic_Python,0.001,3,6417.413827726919,1.6661219596862793,0.5741910934448242,True,Python,,,
seir,In(t),CubicSpline_Python,0.01,0,0.2952753294162653,0.0055897235870361,0.0054340362548828,True,Python,,,
seir,In(t),CubicSpline_Python,0.01,1,0.7193599031911649,0.0055897235870361,0.0054340362548828,True,Python,,,
seir,In(t),CubicSpline_Python,0.01,2,4.213163949125308,0.0055897235870361,0.0054340362548828,True,Python,,,
seir,In(t),CubicSpline_Python,0.01,3,12.351872144611711,0.0055897235870361,0.0054340362548828,True,Python,,,
seir,In(t),SmoothingSpline_Python,0.01,0,0.2886961497372826,0.0016272068023681,0.001314640045166,True,Python,,,
seir,In(t),SmoothingSpline_Python,0.01,1,0.866099037406749,0.0016272068023681,0.001314640045166,True,Python,,,
seir,In(t),SmoothingSpline_Python,0.01,2,4.655939659152218,0.0016272068023681,0.001314640045166,True,Python,,,
seir,In(t),SmoothingSpline_Python,0.01,3,13.219772905110018,0.0016272068023681,0.001314640045166,True,Python,,,
seir,In(t),RBF_ThinPlate_Python,0.01,0,0.2952753294156204,0.0005853176116943,0.0003519058227539,True,Python,,,
seir,In(t),RBF_Multiquadric_Python,0.01,0,0.2952753294161782,0.0003354549407958,0.0002210140228271,True,Python,,,
seir,In(t),GP_RBF_Python,0.01,0,0.1088309723209819,1.352895736694336,0.440932035446167,True,Python,,,
seir,In(t),GP_RBF_Python,0.01,1,0.0705976901338242,1.352895736694336,0.440932035446167,True,Python,,,
seir,In(t),GP_RBF_Python,0.01,2,0.0593740648142329,1.352895736694336,0.440932035446167,True,Python,,,
seir,In(t),GP_RBF_Python,0.01,3,0.0337372052579729,1.352895736694336,0.440932035446167,True,Python,,,
seir,In(t),GP_Matern_Python,0.01,0,0.1255919075029751,1.266313076019287,0.4388020038604736,True,Python,,,
seir,In(t),GP_Matern_Python,0.01,1,0.0991520937959581,1.266313076019287,0.4388020038604736,True,Python,,,
seir,In(t),GP_Matern_Python,0.01,2,0.0856183330728644,1.266313076019287,0.4388020038604736,True,Python,,,
seir,In(t),GP_Matern_Python,0.01,3,0.0631068779507212,1.266313076019287,0.4388020038604736,True,Python,,,
seir,In(t),Chebyshev_Python,0.01,0,0.1259029207124928,0.0009036064147949,0.0004005432128906,True,Python,,,
seir,In(t),Chebyshev_Python,0.01,1,0.1002010662680755,0.0009036064147949,0.0004005432128906,True,Python,,,
seir,In(t),Chebyshev_Python,0.01,2,0.2257277333482058,0.0009036064147949,0.0004005432128906,True,Python,,,
seir,In(t),Chebyshev_Python,0.01,3,0.3430563313098045,0.0009036064147949,0.0004005432128906,True,Python,,,
seir,In(t),Polynomial_Python,0.01,0,0.119485490285941,0.2942042350769043,0.0039350986480712,True,Python,,,
seir,In(t),Polynomial_Python,0.01,1,0.0910873120391427,0.2942042350769043,0.0039350986480712,True,Python,,,
seir,In(t),Polynomial_Python,0.01,2,,0.2942042350769043,0.0039350986480712,True,Python,,,
seir,In(t),Polynomial_Python,0.01,3,,0.2942042350769043,0.0039350986480712,True,Python,,,
seir,In(t),SavitzkyGolay_Python,0.01,0,0.1081033691578579,0.0014851093292236,0.0013427734375,True,Python,,,
seir,In(t),SavitzkyGolay_Python,0.01,1,0.0702636394132568,0.0014851093292236,0.0013427734375,True,Python,,,
seir,In(t),SavitzkyGolay_Python,0.01,2,0.2282244143072454,0.0014851093292236,0.0013427734375,True,Python,,,
seir,In(t),SavitzkyGolay_Python,0.01,3,0.6744566999882515,0.0014851093292236,0.0013427734375,True,Python,,,
seir,In(t),Butterworth_Python,0.01,0,0.1278676125019772,0.0009763240814208,0.0008432865142822,True,Python,,,
seir,In(t),Butterworth_Python,0.01,1,0.095440728180732,0.0009763240814208,0.0008432865142822,True,Python,,,
seir,In(t),Butterworth_Python,0.01,2,0.0824231242782787,0.0009763240814208,0.0008432865142822,True,Python,,,
seir,In(t),Butterworth_Python,0.01,3,0.0450452937798964,0.0009763240814208,0.0008432865142822,True,Python,,,
seir,In(t),RandomForest_Python,0.01,0,0.269256558492099,0.1152269840240478,0.1092524528503418,True,Python,,,
seir,In(t),RandomForest_Python,0.01,1,,0.1152269840240478,0.1092524528503418,True,Python,,,
seir,In(t),RandomForest_Python,0.01,2,,0.1152269840240478,0.1092524528503418,True,Python,,,
seir,In(t),RandomForest_Python,0.01,3,,0.1152269840240478,0.1092524528503418,True,Python,,,
seir,In(t),SVR_Python,0.01,0,5.428020542661561,0.5374178886413574,0.0184438228607177,True,Python,,,
seir,In(t),SVR_Python,0.01,1,0.7439374242859405,0.5374178886413574,0.0184438228607177,True,Python,,,
seir,In(t),SVR_Python,0.01,2,0.1152669660532087,0.5374178886413574,0.0184438228607177,True,Python,,,
seir,In(t),SVR_Python,0.01,3,0.0354216057556791,0.5374178886413574,0.0184438228607177,True,Python,,,
seir,In(t),Fourier_Python,0.01,0,4.3520233523667535,0.0013086795806884,0.000556468963623,True,Python,,,
seir,In(t),Fourier_Python,0.01,1,5.395377550997989,0.0013086795806884,0.000556468963623,True,Python,,,
seir,In(t),Fourier_Python,0.01,2,3.740814885181424,0.0013086795806884,0.000556468963623,True,Python,,,
seir,In(t),Fourier_Python,0.01,3,3.4244184815033814,0.0013086795806884,0.000556468963623,True,Python,,,
seir,In(t),FiniteDiff_Python,0.01,0,0.2952753294162653,0.0005140304565429,0.0003378391265869,True,Python,,,
seir,In(t),FiniteDiff_Python,0.01,1,0.7193599031911649,0.0005140304565429,0.0003378391265869,True,Python,,,
seir,In(t),FiniteDiff_Python,0.01,2,4.213163949125308,0.0005140304565429,0.0003378391265869,True,Python,,,
seir,In(t),FiniteDiff_Python,0.01,3,12.351872144611711,0.0005140304565429,0.0003378391265869,True,Python,,,
seir,In(t),AAA_LS_Python,0.01,0,0.0943602497707316,70.49092149734497,61.07284712791443,True,Python,,,
seir,In(t),AAA_LS_Python,0.01,1,0.2449666704822672,70.49092149734497,61.07284712791443,True,Python,,,
seir,In(t),AAA_LS_Python,0.01,2,0.0605728777060531,70.49092149734497,61.07284712791443,True,Python,,,
seir,In(t),AAA_LS_Python,0.01,3,0.0471872540246777,70.49092149734497,61.07284712791443,True,Python,,,
seir,In(t),AAA_FullOpt_Python,0.01,0,0.0943611579657815,28.22118186950684,24.00177407264709,True,Python,,,
seir,In(t),AAA_FullOpt_Python,0.01,1,0.0466849807060292,28.22118186950684,24.00177407264709,True,Python,,,
seir,In(t),AAA_FullOpt_Python,0.01,2,0.0647778413263837,28.22118186950684,24.00177407264709,True,Python,,,
seir,In(t),AAA_FullOpt_Python,0.01,3,0.1034504454823932,28.22118186950684,24.00177407264709,True,Python,,,
seir,In(t),GP_RBF_Iso_Python,0.01,0,0.1088309723209819,1.1474266052246094,0.3849663734436035,True,Python,,,
seir,In(t),GP_RBF_Iso_Python,0.01,1,0.0705976901338242,1.1474266052246094,0.3849663734436035,True,Python,,,
seir,In(t),GP_RBF_Iso_Python,0.01,2,0.0593740648142329,1.1474266052246094,0.3849663734436035,True,Python,,,
seir,In(t),GP_RBF_Iso_Python,0.01,3,0.0337372052579729,1.1474266052246094,0.3849663734436035,True,Python,,,
seir,In(t),GP_Matern_1.5_Python,0.01,0,0.1255919075029751,1.2708370685577393,0.4164712429046631,True,Python,,,
seir,In(t),GP_Matern_1.5_Python,0.01,1,0.0991520937959581,1.2708370685577393,0.4164712429046631,True,Python,,,
seir,In(t),GP_Matern_1.5_Python,0.01,2,0.0856183330728644,1.2708370685577393,0.4164712429046631,True,Python,,,
seir,In(t),GP_Matern_1.5_Python,0.01,3,0.0631068779507212,1.2708370685577393,0.4164712429046631,True,Python,,,
seir,In(t),GP_Matern_2.5_Python,0.01,0,0.113103433212854,1.3789865970611572,0.441500186920166,True,Python,,,
seir,In(t),GP_Matern_2.5_Python,0.01,1,0.0831827915606608,1.3789865970611572,0.441500186920166,True,Python,,,
seir,In(t),GP_Matern_2.5_Python,0.01,2,0.0693281320791235,1.3789865970611572,0.441500186920166,True,Python,,,
seir,In(t),GP_Matern_2.5_Python,0.01,3,0.0378363159524793,1.3789865970611572,0.441500186920166,True,Python,,,
seir,In(t),GP_Periodic_Python,0.01,0,21.01138904098388,1.4441509246826172,0.4962196350097656,True,Python,,,
seir,In(t),GP_Periodic_Python,0.01,1,1.3479543987804967,1.4441509246826172,0.4962196350097656,True,Python,,,
seir,In(t),GP_Periodic_Python,0.01,2,0.2753487375757806,1.4441509246826172,0.4962196350097656,True,Python,,,
seir,In(t),GP_Periodic_Python,0.01,3,0.1006418897291215,1.4441509246826172,0.4962196350097656,True,Python,,,
seir,N(t),CubicSpline_Python,0.01,0,10.318630587678332,0.002314805984497,0.0021255016326904,True,Python,,,
seir,N(t),CubicSpline_Python,0.01,1,28.396085097905157,0.002314805984497,0.0021255016326904,True,Python,,,
seir,N(t),CubicSpline_Python,0.01,2,184.8274264517491,0.002314805984497,0.0021255016326904,True,Python,,,
seir,N(t),CubicSpline_Python,0.01,3,547.8405939034786,0.002314805984497,0.0021255016326904,True,Python,,,
seir,N(t),SmoothingSpline_Python,0.01,0,10.303535850034294,0.0020349025726318,0.0017619132995605,True,Python,,,
seir,N(t),SmoothingSpline_Python,0.01,1,66.4507804961057,0.0020349025726318,0.0017619132995605,True,Python,,,
seir,N(t),SmoothingSpline_Python,0.01,2,362.8394012176676,0.0020349025726318,0.0017619132995605,True,Python,,,
seir,N(t),SmoothingSpline_Python,0.01,3,1026.692813701458,0.0020349025726318,0.0017619132995605,True,Python,,,
seir,N(t),RBF_ThinPlate_Python,0.01,0,10.318630587635436,0.000579833984375,0.0003492832183837,True,Python,,,
seir,N(t),RBF_Multiquadric_Python,0.01,0,10.318630587687084,0.000295877456665,0.0001921653747558,True,Python,,,
seir,N(t),GP_RBF_Python,0.01,0,2.28882673345071,1.2346839904785156,0.409682035446167,True,Python,,,
seir,N(t),GP_RBF_Python,0.01,1,0.0475831108278874,1.2346839904785156,0.409682035446167,True,Python,,,
seir,N(t),GP_RBF_Python,0.01,2,4.055542585888782e-06,1.2346839904785156,0.409682035446167,True,Python,,,
seir,N(t),GP_RBF_Python,0.01,3,5.787516743332974e-10,1.2346839904785156,0.409682035446167,True,Python,,,
seir,N(t),GP_Matern_Python,0.01,0,2.28933479856052,1.2453582286834717,0.4361550807952881,True,Python,,,
seir,N(t),GP_Matern_Python,0.01,1,0.0476460644492701,1.2453582286834717,0.4361550807952881,True,Python,,,
seir,N(t),GP_Matern_Python,0.01,2,5.116743416565096e-06,1.2453582286834717,0.4361550807952881,True,Python,,,
seir,N(t),GP_Matern_Python,0.01,3,3.823132824491457e-07,1.2453582286834717,0.4361550807952881,True,Python,,,
seir,N(t),Chebyshev_Python,0.01,0,3.8850631634729176,0.0008373260498046,0.0003767013549804,True,Python,,,
seir,N(t),Chebyshev_Python,0.01,1,3.717621335649369,0.0008373260498046,0.0003767013549804,True,Python,,,
seir,N(t),Chebyshev_Python,0.01,2,7.585398675539567,0.0008373260498046,0.0003767013549804,True,Python,,,
seir,N(t),Chebyshev_Python,0.01,3,10.661365102746966,0.0008373260498046,0.0003767013549804,True,Python,,,
seir,N(t),Polynomial_Python,0.01,0,3.432932476544746,0.2824583053588867,0.0036683082580566,True,Python,,,
seir,N(t),Polynomial_Python,0.01,1,0.7299820121642018,0.2824583053588867,0.0036683082580566,True,Python,,,
seir,N(t),Polynomial_Python,0.01,2,,0.2824583053588867,0.0036683082580566,True,Python,,,
seir,N(t),Polynomial_Python,0.01,3,,0.2824583053588867,0.0036683082580566,True,Python,,,
seir,N(t),SavitzkyGolay_Python,0.01,0,3.720146387759896,0.0014193058013916,0.0012693405151367,True,Python,,,
seir,N(t),SavitzkyGolay_Python,0.01,1,1.58866963790392,0.0014193058013916,0.0012693405151367,True,Python,,,
seir,N(t),SavitzkyGolay_Python,0.01,2,7.414860816831256,0.0014193058013916,0.0012693405151367,True,Python,,,
seir,N(t),SavitzkyGolay_Python,0.01,3,22.83554175395009,0.0014193058013916,0.0012693405151367,True,Python,,,
seir,N(t),Butterworth_Python,0.01,0,3.9160338696820953,0.0010132789611816,0.0008645057678222,True,Python,,,
seir,N(t),Butterworth_Python,0.01,1,1.2880425219653535,0.0010132789611816,0.0008645057678222,True,Python,,,
seir,N(t),Butterworth_Python,0.01,2,0.5650046986416115,0.0010132789611816,0.0008645057678222,True,Python,,,
seir,N(t),Butterworth_Python,0.01,3,0.3382713564091464,0.0010132789611816,0.0008645057678222,True,Python,,,
seir,N(t),RandomForest_Python,0.01,0,6.999823574686481,0.1093299388885498,0.1034462451934814,True,Python,,,
seir,N(t),RandomForest_Python,0.01,1,,0.1093299388885498,0.1034462451934814,True,Python,,,
seir,N(t),RandomForest_Python,0.01,2,,0.1093299388885498,0.1034462451934814,True,Python,,,
seir,N(t),RandomForest_Python,0.01,3,,0.1093299388885498,0.1034462451934814,True,Python,,,
seir,N(t),SVR_Python,0.01,0,2.6707810833251457,0.54575514793396,0.0160973072052001,True,Python,,,
seir,N(t),SVR_Python,0.01,1,0.1174041671208454,0.54575514793396,0.0160973072052001,True,Python,,,
seir,N(t),SVR_Python,0.01,2,0.0114305970160838,0.54575514793396,0.0160973072052001,True,Python,,,
seir,N(t),SVR_Python,0.01,3,0.0011818208218279,0.54575514793396,0.0160973072052001,True,Python,,,
seir,N(t),Fourier_Python,0.01,0,5.196762301651163,0.001190185546875,0.0004687309265136,True,Python,,,
seir,N(t),Fourier_Python,0.01,1,3.280611174061739,0.001190185546875,0.0004687309265136,True,Python,,,
seir,N(t),Fourier_Python,0.01,2,2.8017706557889137,0.001190185546875,0.0004687309265136,True,Python,,,
seir,N(t),Fourier_Python,0.01,3,2.592659247097941,0.001190185546875,0.0004687309265136,True,Python,,,
seir,N(t),FiniteDiff_Python,0.01,0,10.318630587678332,0.0004217624664306,0.0002887248992919,True,Python,,,
seir,N(t),FiniteDiff_Python,0.01,1,28.396085097905157,0.0004217624664306,0.0002887248992919,True,Python,,,
seir,N(t),FiniteDiff_Python,0.01,2,184.8274264517491,0.0004217624664306,0.0002887248992919,True,Python,,,
seir,N(t),FiniteDiff_Python,0.01,3,547.8405939034786,0.0004217624664306,0.0002887248992919,True,Python,,,
seir,N(t),AAA_LS_Python,0.01,0,4.596582846597668,41.42197895050049,36.9946506023407,True,Python,,,
seir,N(t),AAA_LS_Python,0.01,1,0.6438833963181468,41.42197895050049,36.9946506023407,True,Python,,,
seir,N(t),AAA_LS_Python,0.01,2,2.2992980126119784,41.42197895050049,36.9946506023407,True,Python,,,
seir,N(t),AAA_LS_Python,0.01,3,12.76297071630717,41.42197895050049,36.9946506023407,True,Python,,,
seir,N(t),AAA_FullOpt_Python,0.01,0,4.727389796444103,25.260454893112183,15.28584122657776,True,Python,,,
seir,N(t),AAA_FullOpt_Python,0.01,1,25.88838541365644,25.260454893112183,15.28584122657776,True,Python,,,
seir,N(t),AAA_FullOpt_Python,0.01,2,350.4222919637305,25.260454893112183,15.28584122657776,True,Python,,,
seir,N(t),AAA_FullOpt_Python,0.01,3,7261.641281712008,25.260454893112183,15.28584122657776,True,Python,,,
seir,N(t),GP_RBF_Iso_Python,0.01,0,2.28882673345071,1.2839946746826172,0.4540050029754638,True,Python,,,
seir,N(t),GP_RBF_Iso_Python,0.01,1,0.0475831108278874,1.2839946746826172,0.4540050029754638,True,Python,,,
seir,N(t),GP_RBF_Iso_Python,0.01,2,4.055542585888782e-06,1.2839946746826172,0.4540050029754638,True,Python,,,
seir,N(t),GP_RBF_Iso_Python,0.01,3,5.787516743332974e-10,1.2839946746826172,0.4540050029754638,True,Python,,,
seir,N(t),GP_Matern_1.5_Python,0.01,0,2.28933479856052,1.3432087898254397,0.4662978649139404,True,Python,,,
seir,N(t),GP_Matern_1.5_Python,0.01,1,0.0476460644492701,1.3432087898254397,0.4662978649139404,True,Python,,,
seir,N(t),GP_Matern_1.5_Python,0.01,2,5.116743416565096e-06,1.3432087898254397,0.4662978649139404,True,Python,,,
seir,N(t),GP_Matern_1.5_Python,0.01,3,3.823132824491457e-07,1.3432087898254397,0.4662978649139404,True,Python,,,
seir,N(t),GP_Matern_2.5_Python,0.01,0,2.28880128990404,1.816891431808472,0.7082395553588867,True,Python,,,
seir,N(t),GP_Matern_2.5_Python,0.01,1,0.0475789998539431,1.816891431808472,0.7082395553588867,True,Python,,,
seir,N(t),GP_Matern_2.5_Python,0.01,2,4.031630707647937e-06,1.816891431808472,0.7082395553588867,True,Python,,,
seir,N(t),GP_Matern_2.5_Python,0.01,3,1.7262304477621231e-09,1.816891431808472,0.7082395553588867,True,Python,,,
seir,N(t),GP_Periodic_Python,0.01,0,2.304052139539284,1.6942579746246338,0.7222487926483154,True,Python,,,
seir,N(t),GP_Periodic_Python,0.01,1,11.22633287811291,1.6942579746246338,0.7222487926483154,True,Python,,,
seir,N(t),GP_Periodic_Python,0.01,2,144.48936930895312,1.6942579746246338,0.7222487926483154,True,Python,,,
seir,N(t),GP_Periodic_Python,0.01,3,1857.316285548036,1.6942579746246338,0.7222487926483154,True,Python,,,
seir,In(t),CubicSpline_Python,0.05,0,1.4055326974820856,0.0019667148590087,0.0018146038055419,True,Python,,,
seir,In(t),CubicSpline_Python,0.05,1,3.257669746999565,0.0019667148590087,0.0018146038055419,True,Python,,,
seir,In(t),CubicSpline_Python,0.05,2,24.262052691145374,0.0019667148590087,0.0018146038055419,True,Python,,,
seir,In(t),CubicSpline_Python,0.05,3,75.17117847287118,0.0019667148590087,0.0018146038055419,True,Python,,,
seir,In(t),SmoothingSpline_Python,0.05,0,1.3991508599470943,0.0019071102142333,0.0016186237335205,True,Python,,,
seir,In(t),SmoothingSpline_Python,0.05,1,3.199878565463941,0.0019071102142333,0.0016186237335205,True,Python,,,
seir,In(t),SmoothingSpline_Python,0.05,2,23.93160832628511,0.0019071102142333,0.0016186237335205,True,Python,,,
seir,In(t),SmoothingSpline_Python,0.05,3,74.13561234490504,0.0019071102142333,0.0016186237335205,True,Python,,,
seir,In(t),RBF_ThinPlate_Python,0.05,0,1.4055326974780793,0.0006608963012695,0.0003764629364013,True,Python,,,
seir,In(t),RBF_Multiquadric_Python,0.05,0,1.4055326974815603,0.0003511905670166,0.0002214908599853,True,Python,,,
seir,In(t),GP_RBF_Python,0.05,0,0.278139867809261,1.202568769454956,0.4265422821044922,True,Python,,,
seir,In(t),GP_RBF_Python,0.05,1,0.1504446120370975,1.202568769454956,0.4265422821044922,True,Python,,,
seir,In(t),GP_RBF_Python,0.05,2,0.0803340047781101,1.202568769454956,0.4265422821044922,True,Python,,,
seir,In(t),GP_RBF_Python,0.05,3,0.0360593734107623,1.202568769454956,0.4265422821044922,True,Python,,,
seir,In(t),GP_Matern_Python,0.05,0,0.3236774009610155,1.2457592487335205,0.3925440311431885,True,Python,,,
seir,In(t),GP_Matern_Python,0.05,1,0.1555739437197018,1.2457592487335205,0.3925440311431885,True,Python,,,
seir,In(t),GP_Matern_Python,0.05,2,0.0896584582107073,1.2457592487335205,0.3925440311431885,True,Python,,,
seir,In(t),GP_Matern_Python,0.05,3,0.0450945927056442,1.2457592487335205,0.3925440311431885,True,Python,,,
seir,In(t),Chebyshev_Python,0.05,0,0.4483995912761316,0.0009639263153076,0.0004920959472656,True,Python,,,
seir,In(t),Chebyshev_Python,0.05,1,0.4507844935240094,0.0009639263153076,0.0004920959472656,True,Python,,,
seir,In(t),Chebyshev_Python,0.05,2,0.6377339804312591,0.0009639263153076,0.0004920959472656,True,Python,,,
seir,In(t),Chebyshev_Python,0.05,3,0.670432563128329,0.0009639263153076,0.0004920959472656,True,Python,,,
seir,In(t),Polynomial_Python,0.05,0,0.370180469283642,0.2720823287963867,0.0036807060241699,True,Python,,,
seir,In(t),Polynomial_Python,0.05,1,0.1804516183424913,0.2720823287963867,0.0036807060241699,True,Python,,,
seir,In(t),Polynomial_Python,0.05,2,,0.2720823287963867,0.0036807060241699,True,Python,,,
seir,In(t),Polynomial_Python,0.05,3,,0.2720823287963867,0.0036807060241699,True,Python,,,
seir,In(t),SavitzkyGolay_Python,0.05,0,0.3979048645490232,0.0020022392272949,0.0018014907836914,True,Python,,,
seir,In(t),SavitzkyGolay_Python,0.05,1,0.2362022372403052,0.0020022392272949,0.0018014907836914,True,Python,,,
seir,In(t),SavitzkyGolay_Python,0.05,2,1.1221092940120303,0.0020022392272949,0.0018014907836914,True,Python,,,
seir,In(t),SavitzkyGolay_Python,0.05,3,3.466422402042018,0.0020022392272949,0.0018014907836914,True,Python,,,
seir,In(t),Butterworth_Python,0.05,0,0.3830151689306201,0.0009829998016357,0.00083589553833,True,Python,,,
seir,In(t),Butterworth_Python,0.05,1,0.2137516270125649,0.0009829998016357,0.00083589553833,True,Python,,,
seir,In(t),Butterworth_Python,0.05,2,0.1202662454556355,0.0009829998016357,0.00083589553833,True,Python,,,
seir,In(t),Butterworth_Python,0.05,3,0.0711196349977272,0.0009829998016357,0.00083589553833,True,Python,,,
seir,In(t),RandomForest_Python,0.05,0,0.9097674661057876,0.1093411445617675,0.1035380363464355,True,Python,,,
seir,In(t),RandomForest_Python,0.05,1,,0.1093411445617675,0.1035380363464355,True,Python,,,
seir,In(t),RandomForest_Python,0.05,2,,0.1093411445617675,0.1035380363464355,True,Python,,,
seir,In(t),RandomForest_Python,0.05,3,,0.1093411445617675,0.1035380363464355,True,Python,,,
seir,In(t),SVR_Python,0.05,0,5.803020211353311,0.4954168796539306,0.0033876895904541,True,Python,,,
seir,In(t),SVR_Python,0.05,1,0.7474104363645822,0.4954168796539306,0.0033876895904541,True,Python,,,
seir,In(t),SVR_Python,0.05,2,0.1127861974309969,0.4954168796539306,0.0033876895904541,True,Python,,,
seir,In(t),SVR_Python,0.05,3,0.0352206835875893,0.4954168796539306,0.0033876895904541,True,Python,,,
seir,In(t),Fourier_Python,0.05,0,4.397047857419371,0.0019958019256591,0.0012428760528564,True,Python,,,
seir,In(t),Fourier_Python,0.05,1,5.318808226721028,0.0019958019256591,0.0012428760528564,True,Python,,,
seir,In(t),Fourier_Python,0.05,2,3.788883414128784,0.0019958019256591,0.0012428760528564,True,Python,,,
seir,In(t),Fourier_Python,0.05,3,3.5710302531391585,0.0019958019256591,0.0012428760528564,True,Python,,,
seir,In(t),FiniteDiff_Python,0.05,0,1.4055326974820856,0.0004725456237792,0.0003261566162109,True,Python,,,
seir,In(t),FiniteDiff_Python,0.05,1,3.257669746999565,0.0004725456237792,0.0003261566162109,True,Python,,,
seir,In(t),FiniteDiff_Python,0.05,2,24.262052691145374,0.0004725456237792,0.0003261566162109,True,Python,,,
seir,In(t),FiniteDiff_Python,0.05,3,75.17117847287118,0.0004725456237792,0.0003261566162109,True,Python,,,
seir,In(t),AAA_LS_Python,0.05,0,0.3965983786709346,62.09448957443237,57.105647563934326,True,Python,,,
seir,In(t),AAA_LS_Python,0.05,1,0.3501373588728584,62.09448957443237,57.105647563934326,True,Python,,,
seir,In(t),AAA_LS_Python,0.05,2,1.687212047727683,62.09448957443237,57.105647563934326,True,Python,,,
seir,In(t),AAA_LS_Python,0.05,3,16.840582169692045,62.09448957443237,57.105647563934326,True,Python,,,
seir,In(t),AAA_FullOpt_Python,0.05,0,0.4925592528425679,23.44333052635193,18.807719707489014,True,Python,,,
